Country,Variable,ModelType,Score_RMSE,Lowest_RMSE,BestPerformer
Colombia,S_CompulsoryEducationYears,Quadratic,49.473645462382635,49.473645462382635,TRUE
Colombia,S_LaborParticipRateFemale,Cubic,141.18993387463794,141.18993387463794,TRUE
Colombia,S_PopulationAged14OrLess,Cubic,3859577.9766808418,3859577.9766808418,TRUE
Colombia,V_CO2PerCapita,Cubic,5.969182902106371,5.969182902106371,TRUE
Colombia,V_FertilizerUseKgPerHectare,Cubic,6140.256915322201,6140.256915322201,TRUE
Colombia,V_AgriculturalLandPctOfTotal,Cubic,66.51247140358872,66.51247140358872,TRUE
Colombia,V_ForestAreaPctOfTotal,Cubic,4.780363338622503,4.780363338622503,TRUE
Colombia,H_AirPollutionMeanExpPctOfPop,Quadratic,72.27196238135122,72.27196238135122,TRUE
Colombia,H_TotalSuicideRate,Quadratic,23.550751417062727,23.550751417062727,TRUE
Comoros,E_GDPPerCapitaConstant,Cubic,909.3816116813321,909.3816116813321,TRUE
Comoros,E_PovertyGap685Headcount,Cubic,4.193305421537545,4.193305421537545,TRUE
Comoros,E_HealthExpenditurePerCapita,Quadratic,287.0339628385896,287.0339628385896,TRUE
Comoros,E_ExportsPctOfGDP,Cubic,60.74331908172586,60.74331908172586,TRUE
Comoros,E_GiniIndex,Cubic,148.16345822715334,148.16345822715334,TRUE
Comoros,E_EducationExpenditurePctOfGDP,Quadratic,40.211307387840485,40.211307387840485,TRUE
Comoros,E_LaborTaxPctOfProfits,Constant,0,0,TRUE
Comoros,E_ConsumerPriceInflation,Cubic,185.27109939213278,185.27109939213278,TRUE
Comoros,E_FemaleUnemployment,Cubic,126.95688444678362,126.95688444678362,TRUE
Comoros,E_ImportsPctOfGDP,Cubic,143.0400786851667,143.0400786851667,TRUE
Comoros,P_GovernmentEffectiveness,Quadratic,5.934135912674073,5.934135912674073,TRUE
Comoros,P_ControlOfCorruption,Cubic,4.064377172220586,4.064377172220586,TRUE
Comoros,P_RuleOfLaw,Quadratic,2.035028738293397,2.035028738293397,TRUE
Comoros,P_CleanElectionsIndex,Quadratic,4.2736624693912235,4.2736624693912235,TRUE
Comoros,S_AccessToCleanFuelsPctOfTotal,Quadratic,17.053804133889212,17.053804133889212,TRUE
Comoros,S_UrbanPopPctOfTotal,Cubic,0.1452201612590217,0.1452201612590217,TRUE
Comoros,S_AccessToElectricityPctOfTotal,Quadratic,202.75027306146995,202.75027306146995,TRUE
Comoros,S_UpperSecEduPctOfTotal,Cubic,519.5441307014515,519.5441307014515,TRUE
Comoros,S_CompulsoryEducationYears,Constant,0,0,TRUE
Comoros,S_LaborParticipRateFemale,Cubic,6.495312535373587,6.495312535373587,TRUE
Comoros,S_PopulationAged14OrLess,Quadratic,18765.265041988092,18765.265041988092,TRUE
Comoros,V_CO2PerCapita,Cubic,2.407459950177873,2.407459950177873,TRUE
Comoros,V_FertilizerUseKgPerHectare,Quadratic,18.049073140340642,18.049073140340642,TRUE
Comoros,V_AgriculturalLandPctOfTotal,Constant,0,0,TRUE
Comoros,V_ForestAreaPctOfTotal,Cubic,3.13433201224811,3.13433201224811,TRUE
Comoros,H_AirPollutionMeanExpPctOfPop,Quadratic,22.583403140584437,22.583403140584437,TRUE
Comoros,H_TotalSuicideRate,Quadratic,17.243893489406812,17.243893489406812,TRUE
Congo (Kinshasa),E_GDPPerCapitaConstant,Cubic,1659.8769997868621,1659.8769997868621,TRUE
Congo (Kinshasa),E_PovertyGap685Headcount,Cubic,48.54529139319889,48.54529139319889,TRUE
Congo (Kinshasa),E_HealthExpenditurePerCapita,Quadratic,223.34811334277381,223.34811334277381,TRUE
Congo (Kinshasa),E_ExportsPctOfGDP,Quadratic,487.8851062324351,487.8851062324351,TRUE
Congo (Kinshasa),E_GiniIndex,Cubic,2.11066484316583,2.11066484316583,TRUE
Congo (Kinshasa),E_EducationExpenditurePctOfGDP,Cubic,16.758635006154805,16.758635006154805,TRUE
Congo (Kinshasa),E_LaborTaxPctOfProfits,Quadratic,124.12565355981468,124.12565355981468,TRUE
Congo (Kinshasa),E_ConsumerPriceInflation,Quadratic,434.70798330564514,434.70798330564514,TRUE
Congo (Kinshasa),E_FemaleUnemployment,Cubic,28.70504186741235,28.70504186741235,TRUE
Congo (Kinshasa),E_ImportsPctOfGDP,Quadratic,409.7898379117857,409.7898379117857,TRUE
Congo (Kinshasa),P_GovernmentEffectiveness,Cubic,5.864684272050036,5.864684272050036,TRUE
Congo (Kinshasa),P_ControlOfCorruption,Cubic,3.953965838139875,3.953965838139875,TRUE
Congo (Kinshasa),P_RuleOfLaw,Cubic,5.474110419451511,5.474110419451511,TRUE
Congo (Kinshasa),P_CleanElectionsIndex,Cubic,1.1706421774969937,1.1706421774969937,TRUE
Congo (Kinshasa),S_AccessToCleanFuelsPctOfTotal,Cubic,5.011289293393097,5.011289293393097,TRUE
Congo (Kinshasa),S_UrbanPopPctOfTotal,Quadratic,0.04565313445361444,0.04565313445361444,TRUE
Congo (Kinshasa),S_AccessToElectricityPctOfTotal,Cubic,85.9295921515659,85.9295921515659,TRUE
Congo (Kinshasa),S_UpperSecEduPctOfTotal,Quadratic,238.20783277139333,238.20783277139333,TRUE
Congo (Kinshasa),S_CompulsoryEducationYears,Constant,0,0,TRUE
Congo (Kinshasa),S_LaborParticipRateFemale,Quadratic,29.03020746632576,29.03020746632576,TRUE
Congo (Kinshasa),S_PopulationAged14OrLess,Quadratic,1747938.0571946735,1747938.0571946735,TRUE
Congo (Kinshasa),V_CO2PerCapita,Cubic,0.8641222857689933,0.8641222857689933,TRUE
Congo (Kinshasa),V_FertilizerUseKgPerHectare,Quadratic,30.85429015445496,30.85429015445496,TRUE
Congo (Kinshasa),V_AgriculturalLandPctOfTotal,Quadratic,7.977141211547935,7.977141211547935,TRUE
Congo (Kinshasa),V_ForestAreaPctOfTotal,Quadratic,2.475059126275756,2.475059126275756,TRUE
Congo (Kinshasa),H_AirPollutionMeanExpPctOfPop,Cubic,112.82807442517631,112.82807442517631,TRUE
Congo (Kinshasa),H_TotalSuicideRate,Cubic,2.9054868788248136,2.9054868788248136,TRUE
Costa Rica,E_GDPPerCapitaConstant,Cubic,37272.08831245355,37272.08831245355,TRUE
Costa Rica,E_PovertyGap685Headcount,Quadratic,159.48610979996712,159.48610979996712,TRUE
Costa Rica,E_HealthExpenditurePerCapita,Quadratic,3523.269913734528,3523.269913734528,TRUE
Costa Rica,E_ExportsPctOfGDP,Quadratic,118.0763966442264,118.0763966442264,TRUE
Costa Rica,E_GiniIndex,Quadratic,60.86207117444907,60.86207117444907,TRUE
Costa Rica,E_EducationExpenditurePctOfGDP,Quadratic,21.5192339266401,21.5192339266401,TRUE
Costa Rica,E_LaborTaxPctOfProfits,Cubic,5.1145209445647035,5.1145209445647035,TRUE
Costa Rica,E_ConsumerPriceInflation,Cubic,186.1077772739119,186.1077772739119,TRUE
Costa Rica,E_FemaleUnemployment,Cubic,225.19779521536952,225.19779521536952,TRUE
Costa Rica,E_ImportsPctOfGDP,Cubic,248.06171278307917,248.06171278307917,TRUE
Costa Rica,P_GovernmentEffectiveness,Quadratic,6.532374705125564,6.532374705125564,TRUE
Costa Rica,P_ControlOfCorruption,Quadratic,8.277158855241055,8.277158855241055,TRUE
Costa Rica,P_RuleOfLaw,Quadratic,5.325145127042701,5.325145127042701,TRUE
Costa Rica,P_CleanElectionsIndex,Cubic,0.2658095371940486,0.2658095371940486,TRUE
Costa Rica,S_AccessToCleanFuelsPctOfTotal,Cubic,8.659430801018404,8.659430801018404,TRUE
Costa Rica,S_UrbanPopPctOfTotal,Cubic,2.0946335917103323,2.0946335917103323,TRUE
Costa Rica,S_AccessToElectricityPctOfTotal,Cubic,10.7371322334622,10.7371322334622,TRUE
Costa Rica,S_UpperSecEduPctOfTotal,Quadratic,65.26509490799263,65.26509490799263,TRUE
Costa Rica,S_CompulsoryEducationYears,Cubic,40.33229928777299,40.33229928777299,TRUE
Costa Rica,S_LaborParticipRateFemale,Quadratic,231.67376736108326,231.67376736108326,TRUE
Costa Rica,S_PopulationAged14OrLess,Cubic,230458.64439537967,230458.64439537967,TRUE
Costa Rica,V_CO2PerCapita,Cubic,6.69882292207533,6.69882292207533,TRUE
Costa Rica,V_FertilizerUseKgPerHectare,Quadratic,10397.025551445502,10397.025551445502,TRUE
Costa Rica,V_AgriculturalLandPctOfTotal,Cubic,24.90091547906603,24.90091547906603,TRUE
Costa Rica,V_ForestAreaPctOfTotal,Quadratic,16.362901974684533,16.362901974684533,TRUE
Costa Rica,H_AirPollutionMeanExpPctOfPop,Quadratic,42.15433722046792,42.15433722046792,TRUE
Costa Rica,H_TotalSuicideRate,Quadratic,72.48678752234949,72.48678752234949,TRUE
Croatia,E_GDPPerCapitaConstant,Cubic,89793.32623060585,89793.32623060585,TRUE
Croatia,E_PovertyGap685Headcount,Quadratic,107.58769391339462,107.58769391339462,TRUE
Croatia,E_HealthExpenditurePerCapita,Cubic,9997.718954427124,9997.718954427124,TRUE
Croatia,E_ExportsPctOfGDP,Quadratic,347.9465925864641,347.9465925864641,TRUE
Croatia,E_GiniIndex,Quadratic,41.04712224830927,41.04712224830927,TRUE
Croatia,E_EducationExpenditurePctOfGDP,Quadratic,48.38782026530411,48.38782026530411,TRUE
Croatia,E_LaborTaxPctOfProfits,Quadratic,59.23101764511283,59.23101764511283,TRUE
Croatia,E_ConsumerPriceInflation,Cubic,201.99364198664452,201.99364198664452,TRUE
Croatia,E_FemaleUnemployment,Quadratic,201.88432747596204,201.88432747596204,TRUE
Croatia,E_ImportsPctOfGDP,Quadratic,276.7837474735893,276.7837474735893,TRUE
Croatia,P_GovernmentEffectiveness,Quadratic,8.270928381724731,8.270928381724731,TRUE
Croatia,P_ControlOfCorruption,Cubic,7.066848278145267,7.066848278145267,TRUE
Croatia,P_RuleOfLaw,Cubic,4.854686211784085,4.854686211784085,TRUE
Croatia,P_CleanElectionsIndex,Quadratic,1.6123067962817779,1.6123067962817779,TRUE
Croatia,S_AccessToCleanFuelsPctOfTotal,Constant,0,0,TRUE
Croatia,S_UrbanPopPctOfTotal,Cubic,1.3240855811387338,1.3240855811387338,TRUE
Croatia,S_AccessToElectricityPctOfTotal,Quadratic,2.733825139884152,2.733825139884152,TRUE
Croatia,S_UpperSecEduPctOfTotal,Quadratic,219.20243036360426,219.20243036360426,TRUE
Croatia,S_CompulsoryEducationYears,Constant,0,0,TRUE
Croatia,S_LaborParticipRateFemale,Quadratic,103.2180787671775,103.2180787671775,TRUE
Croatia,S_PopulationAged14OrLess,Quadratic,411454.732422839,411454.732422839,TRUE
Croatia,V_CO2PerCapita,Quadratic,15.314001155951281,15.314001155951281,TRUE
Croatia,V_FertilizerUseKgPerHectare,Quadratic,4833.593623086458,4833.593623086458,TRUE
Croatia,V_AgriculturalLandPctOfTotal,Cubic,81.43929859967727,81.43929859967727,TRUE
Croatia,V_ForestAreaPctOfTotal,Cubic,3.9635564473160003,3.9635564473160003,TRUE
Croatia,H_AirPollutionMeanExpPctOfPop,Cubic,73.12833619994505,73.12833619994505,TRUE
Croatia,H_TotalSuicideRate,Cubic,57.79766945569378,57.79766945569378,TRUE
Cyprus,E_GDPPerCapitaConstant,Cubic,154629.2287007159,154629.2287007159,TRUE
Cyprus,E_PovertyGap685Headcount,Quadratic,8.728392663524918,8.728392663524918,TRUE
Cyprus,E_HealthExpenditurePerCapita,Cubic,15421.814724764256,15421.814724764256,TRUE
Cyprus,E_ExportsPctOfGDP,Quadratic,267.7758533735892,267.7758533735892,TRUE
Cyprus,E_GiniIndex,Quadratic,129.51207671154606,129.51207671154606,TRUE
Cyprus,E_EducationExpenditurePctOfGDP,Quadratic,35.44965621546845,35.44965621546845,TRUE
Cyprus,E_LaborTaxPctOfProfits,Cubic,38.52865436900208,38.52865436900208,TRUE
Cyprus,E_ConsumerPriceInflation,Cubic,194.27259476641677,194.27259476641677,TRUE
Cyprus,E_FemaleUnemployment,Cubic,220.50408453650027,220.50408453650027,TRUE
Cyprus,E_ImportsPctOfGDP,Quadratic,176.25567376881997,176.25567376881997,TRUE
Cyprus,P_GovernmentEffectiveness,Quadratic,12.145361136532477,12.145361136532477,TRUE
Cyprus,P_ControlOfCorruption,Quadratic,13.010624802113291,13.010624802113291,TRUE
Cyprus,P_RuleOfLaw,Quadratic,7.874791706548787,7.874791706548787,TRUE
Cyprus,P_CleanElectionsIndex,Cubic,0.1283487539908868,0.1283487539908868,TRUE
Cyprus,S_AccessToCleanFuelsPctOfTotal,Constant,0,0,TRUE
Cyprus,S_UrbanPopPctOfTotal,Cubic,3.3985798448952074,3.3985798448952074,TRUE
Cyprus,S_AccessToElectricityPctOfTotal,Constant,0,0,TRUE
Cyprus,S_UpperSecEduPctOfTotal,Quadratic,71.51966967144506,71.51966967144506,TRUE
Cyprus,S_CompulsoryEducationYears,Constant,0,0,TRUE
Cyprus,S_LaborParticipRateFemale,Quadratic,74.14135639030263,74.14135639030263,TRUE
Cyprus,S_PopulationAged14OrLess,Quadratic,147587.98707465947,147587.98707465947,TRUE
Cyprus,V_CO2PerCapita,Quadratic,29.154277907315095,29.154277907315095,TRUE
Cyprus,V_FertilizerUseKgPerHectare,Quadratic,1905.9982067097205,1905.9982067097205,TRUE
Cyprus,V_AgriculturalLandPctOfTotal,Quadratic,84.20489518782792,84.20489518782792,TRUE
Cyprus,V_ForestAreaPctOfTotal,Quadratic,0.8836217416967971,0.8836217416967971,TRUE
Cyprus,H_AirPollutionMeanExpPctOfPop,Cubic,74.99656605787052,74.99656605787052,TRUE
Cyprus,H_TotalSuicideRate,Quadratic,46.04675013281833,46.04675013281833,TRUE
Czechia,E_GDPPerCapitaConstant,Quadratic,99790.58126293612,99790.58126293612,TRUE
Czechia,E_PovertyGap685Headcount,Quadratic,13.53441900163065,13.53441900163065,TRUE
Czechia,E_HealthExpenditurePerCapita,Cubic,12084.035561319197,12084.035561319197,TRUE
Czechia,E_ExportsPctOfGDP,Cubic,309.7530540013151,309.7530540013151,TRUE
Czechia,E_GiniIndex,Cubic,44.726767196492084,44.726767196492084,TRUE
Czechia,E_EducationExpenditurePctOfGDP,Cubic,52.141885391799725,52.141885391799725,TRUE
Czechia,E_LaborTaxPctOfProfits,Quadratic,15.178939569602868,15.178939569602868,TRUE
Czechia,E_ConsumerPriceInflation,Cubic,238.8372348964698,238.8372348964698,TRUE
Czechia,E_FemaleUnemployment,Quadratic,105.08277773062183,105.08277773062183,TRUE
Czechia,E_ImportsPctOfGDP,Quadratic,328.9669750566161,328.9669750566161,TRUE
Czechia,P_GovernmentEffectiveness,Quadratic,4.9926701293558775,4.9926701293558775,TRUE
Czechia,P_ControlOfCorruption,Quadratic,5.6428633767111025,5.6428633767111025,TRUE
Czechia,P_RuleOfLaw,Quadratic,4.524297147750578,4.524297147750578,TRUE
Czechia,P_CleanElectionsIndex,Quadratic,1.083056393706411,1.083056393706411,TRUE
Czechia,S_AccessToCleanFuelsPctOfTotal,Constant,0,0,TRUE
Czechia,S_UrbanPopPctOfTotal,Quadratic,4.779412683130947,4.779412683130947,TRUE
Czechia,S_AccessToElectricityPctOfTotal,Quadratic,0.7325202503307838,0.7325202503307838,TRUE
Czechia,S_UpperSecEduPctOfTotal,Quadratic,129.68643513237572,129.68643513237572,TRUE
Czechia,S_CompulsoryEducationYears,Quadratic,23.19840480928127,23.19840480928127,TRUE
Czechia,S_LaborParticipRateFemale,Quadratic,102.41609636471065,102.41609636471065,TRUE
Czechia,S_PopulationAged14OrLess,Quadratic,2018878.3165985085,2018878.3165985085,TRUE
Czechia,V_CO2PerCapita,Quadratic,32.253788091424084,32.253788091424084,TRUE
Czechia,V_FertilizerUseKgPerHectare,Cubic,1570.8705100691238,1570.8705100691238,TRUE
Czechia,V_AgriculturalLandPctOfTotal,Quadratic,16.26074683283534,16.26074683283534,TRUE
Czechia,V_ForestAreaPctOfTotal,Cubic,0.5645815738556347,0.5645815738556347,TRUE
Czechia,H_AirPollutionMeanExpPctOfPop,Cubic,62.92274040555923,62.92274040555923,TRUE
Czechia,H_TotalSuicideRate,Quadratic,78.50168056157753,78.50168056157753,TRUE
Denmark,E_GDPPerCapitaConstant,Quadratic,93976.61477179926,93976.61477179926,TRUE
Denmark,E_PovertyGap685Headcount,Quadratic,16.892400418577118,16.892400418577118,TRUE
Denmark,E_HealthExpenditurePerCapita,Cubic,19964.086744882607,19964.086744882607,TRUE
Denmark,E_ExportsPctOfGDP,Cubic,275.49653537288935,275.49653537288935,TRUE
Denmark,E_GiniIndex,Cubic,39.059316615127955,39.059316615127955,TRUE
Denmark,E_EducationExpenditurePctOfGDP,Quadratic,43.34755975233404,43.34755975233404,TRUE
Denmark,E_LaborTaxPctOfProfits,Quadratic,40.899101355186346,40.899101355186346,TRUE
Denmark,E_ConsumerPriceInflation,Cubic,147.92961604358018,147.92961604358018,TRUE
Denmark,E_FemaleUnemployment,Quadratic,76.45321919687335,76.45321919687335,TRUE
Denmark,E_ImportsPctOfGDP,Cubic,254.56062490419694,254.56062490419694,TRUE
Denmark,P_GovernmentEffectiveness,Cubic,9.945937365531327,9.945937365531327,TRUE
Denmark,P_ControlOfCorruption,Cubic,8.739340264636494,8.739340264636494,TRUE
Denmark,P_RuleOfLaw,Quadratic,7.031125550967652,7.031125550967652,TRUE
Denmark,P_CleanElectionsIndex,Cubic,0.09904060580749847,0.09904060580749847,TRUE
Denmark,S_AccessToCleanFuelsPctOfTotal,Constant,0,0,TRUE
Denmark,S_UrbanPopPctOfTotal,Quadratic,2.7053104905883267,2.7053104905883267,TRUE
Denmark,S_AccessToElectricityPctOfTotal,Constant,0,0,TRUE
Denmark,S_UpperSecEduPctOfTotal,Quadratic,202.39855176130348,202.39855176130348,TRUE
Denmark,S_CompulsoryEducationYears,Quadratic,20.340746179727557,20.340746179727557,TRUE
Denmark,S_LaborParticipRateFemale,Cubic,47.427070114539646,47.427070114539646,TRUE
Denmark,S_PopulationAged14OrLess,Cubic,459270.51073073625,459270.51073073625,TRUE
Denmark,V_CO2PerCapita,Cubic,36.14508807390426,36.14508807390426,TRUE
Denmark,V_FertilizerUseKgPerHectare,Quadratic,1415.6106850292733,1415.6106850292733,TRUE
Denmark,V_AgriculturalLandPctOfTotal,Quadratic,40.92137109018859,40.92137109018859,TRUE
Denmark,V_ForestAreaPctOfTotal,Cubic,12.677283118930346,12.677283118930346,TRUE
Denmark,H_AirPollutionMeanExpPctOfPop,Cubic,71.38896352313208,71.38896352313208,TRUE
Denmark,H_TotalSuicideRate,Quadratic,43.8280538428136,43.8280538428136,TRUE
Dominican Republic,E_GDPPerCapitaConstant,Quadratic,46114.817021533534,46114.817021533534,TRUE
Dominican Republic,E_PovertyGap685Headcount,Quadratic,286.6685531159687,286.6685531159687,TRUE
Dominican Republic,E_HealthExpenditurePerCapita,Quadratic,2070.289695851321,2070.289695851321,TRUE
Dominican Republic,E_ExportsPctOfGDP,Cubic,172.33480810652776,172.33480810652776,TRUE
Dominican Republic,E_GiniIndex,Cubic,103.7158461255896,103.7158461255896,TRUE
Dominican Republic,E_EducationExpenditurePctOfGDP,Cubic,40.17379767587751,40.17379767587751,TRUE
Dominican Republic,E_LaborTaxPctOfProfits,Quadratic,135.5023412265292,135.5023412265292,TRUE
Dominican Republic,E_ConsumerPriceInflation,Cubic,200.8620320471298,200.8620320471298,TRUE
Dominican Republic,E_FemaleUnemployment,Cubic,111.79955395680543,111.79955395680543,TRUE
Dominican Republic,E_ImportsPctOfGDP,Cubic,227.2103691113728,227.2103691113728,TRUE
Dominican Republic,P_GovernmentEffectiveness,Quadratic,6.753970801751221,6.753970801751221,TRUE
Dominican Republic,P_ControlOfCorruption,Cubic,4.869071675272362,4.869071675272362,TRUE
Dominican Republic,P_RuleOfLaw,Quadratic,9.031982362105325,9.031982362105325,TRUE
Dominican Republic,P_CleanElectionsIndex,Cubic,2.5022930496284808,2.5022930496284808,TRUE
Dominican Republic,S_AccessToCleanFuelsPctOfTotal,Quadratic,16.42528414758373,16.42528414758373,TRUE
Dominican Republic,S_UrbanPopPctOfTotal,Quadratic,6.412928265384209,6.412928265384209,TRUE
Dominican Republic,S_AccessToElectricityPctOfTotal,Quadratic,126.85233891230739,126.85233891230739,TRUE
Dominican Republic,S_UpperSecEduPctOfTotal,Cubic,59.32194653143901,59.32194653143901,TRUE
Dominican Republic,S_CompulsoryEducationYears,Quadratic,114.31823040906521,114.31823040906521,TRUE
Dominican Republic,S_LaborParticipRateFemale,Cubic,151.91762382942292,151.91762382942292,TRUE
Dominican Republic,S_PopulationAged14OrLess,Quadratic,507542.2194759086,507542.2194759086,TRUE
Dominican Republic,V_CO2PerCapita,Cubic,9.787752676051891,9.787752676051891,TRUE
Dominican Republic,V_FertilizerUseKgPerHectare,Quadratic,3482.796766570363,3482.796766570363,TRUE
Dominican Republic,V_AgriculturalLandPctOfTotal,Quadratic,44.016739464784976,44.016739464784976,TRUE
Dominican Republic,V_ForestAreaPctOfTotal,Cubic,16.971433804540766,16.971433804540766,TRUE
Dominican Republic,H_AirPollutionMeanExpPctOfPop,Quadratic,40.219201566460114,40.219201566460114,TRUE
Dominican Republic,H_TotalSuicideRate,Cubic,39.527325635886015,39.527325635886015,TRUE
Ecuador,E_GDPPerCapitaConstant,Cubic,32530.120225992938,32530.120225992938,TRUE
Ecuador,E_PovertyGap685Headcount,Cubic,201.0538064269145,201.0538064269145,TRUE
Ecuador,E_HealthExpenditurePerCapita,Cubic,3113.4940800111335,3113.4940800111335,TRUE
Ecuador,E_ExportsPctOfGDP,Cubic,305.95353924631684,305.95353924631684,TRUE
Ecuador,E_GiniIndex,Quadratic,89.32683965858358,89.32683965858358,TRUE
Ecuador,E_EducationExpenditurePctOfGDP,Quadratic,58.41967614299737,58.41967614299737,TRUE
Ecuador,E_LaborTaxPctOfProfits,Constant,0,0,TRUE
Ecuador,E_ConsumerPriceInflation,Quadratic,172.12643878735662,172.12643878735662,TRUE
Ecuador,E_FemaleUnemployment,Quadratic,83.7691281474104,83.7691281474104,TRUE
Ecuador,E_ImportsPctOfGDP,Cubic,351.54703535988386,351.54703535988386,TRUE
Ecuador,P_GovernmentEffectiveness,Quadratic,5.316170285217851,5.316170285217851,TRUE
Ecuador,P_ControlOfCorruption,Quadratic,7.06705750848496,7.06705750848496,TRUE
Ecuador,P_RuleOfLaw,Quadratic,10.196363661399179,10.196363661399179,TRUE
Ecuador,P_CleanElectionsIndex,Cubic,1.6091102220796376,1.6091102220796376,TRUE
Ecuador,S_AccessToCleanFuelsPctOfTotal,Quadratic,7.230455562605306,7.230455562605306,TRUE
Ecuador,S_UrbanPopPctOfTotal,Quadratic,4.639415243287182,4.639415243287182,TRUE
Ecuador,S_AccessToElectricityPctOfTotal,Cubic,41.15228437616105,41.15228437616105,TRUE
Ecuador,S_UpperSecEduPctOfTotal,Cubic,91.52714993494236,91.52714993494236,TRUE
Ecuador,S_CompulsoryEducationYears,Quadratic,95.26519200715985,95.26519200715985,TRUE
Ecuador,S_LaborParticipRateFemale,Quadratic,258.9246574998768,258.9246574998768,TRUE
Ecuador,S_PopulationAged14OrLess,Quadratic,674654.2035272972,674654.2035272972,TRUE
Ecuador,V_CO2PerCapita,Cubic,7.7482653625612175,7.7482653625612175,TRUE
Ecuador,V_FertilizerUseKgPerHectare,Cubic,3418.351822054021,3418.351822054021,TRUE
Ecuador,V_AgriculturalLandPctOfTotal,Cubic,191.1092791694751,191.1092791694751,TRUE
Ecuador,V_ForestAreaPctOfTotal,Quadratic,7.934081576400337,7.934081576400337,TRUE
Ecuador,H_AirPollutionMeanExpPctOfPop,Quadratic,51.54620399315218,51.54620399315218,TRUE
Ecuador,H_TotalSuicideRate,Quadratic,32.86197725265034,32.86197725265034,TRUE
Egypt,E_GDPPerCapitaConstant,Cubic,27693.21977800565,27693.21977800565,TRUE
Egypt,E_PovertyGap685Headcount,Cubic,258.76925303130105,258.76925303130105,TRUE
Egypt,E_HealthExpenditurePerCapita,Cubic,2966.6033676160923,2966.6033676160923,TRUE
Egypt,E_ExportsPctOfGDP,Cubic,283.74899815659506,283.74899815659506,TRUE
Egypt,E_GiniIndex,Quadratic,100.86498117902562,100.86498117902562,TRUE
Egypt,E_EducationExpenditurePctOfGDP,Quadratic,29.943214490514457,29.943214490514457,TRUE
Egypt,E_LaborTaxPctOfProfits,Quadratic,124.61415150626863,124.61415150626863,TRUE
Egypt,E_ConsumerPriceInflation,Cubic,548.99270927621,548.99270927621,TRUE
Egypt,E_FemaleUnemployment,Cubic,185.30330972883547,185.30330972883547,TRUE
Egypt,E_ImportsPctOfGDP,Quadratic,332.00727790639723,332.00727790639723,TRUE
Egypt,P_GovernmentEffectiveness,Cubic,13.378015951913172,13.378015951913172,TRUE
Egypt,P_ControlOfCorruption,Cubic,8.493188872372889,8.493188872372889,TRUE
Egypt,P_RuleOfLaw,Cubic,12.373491585344595,12.373491585344595,TRUE
Egypt,P_CleanElectionsIndex,Quadratic,7.739978536240863,7.739978536240863,TRUE
Egypt,S_AccessToCleanFuelsPctOfTotal,Quadratic,29.645268160023804,29.645268160023804,TRUE
Egypt,S_UrbanPopPctOfTotal,Cubic,7.564231653889787,7.564231653889787,TRUE
Egypt,S_AccessToElectricityPctOfTotal,Cubic,30.294228150918446,30.294228150918446,TRUE
Egypt,S_UpperSecEduPctOfTotal,Quadratic,590.9845062321026,590.9845062321026,TRUE
Egypt,S_CompulsoryEducationYears,Quadratic,74.91519361370368,74.91519361370368,TRUE
Egypt,S_LaborParticipRateFemale,Cubic,123.61306461920903,123.61306461920903,TRUE
Egypt,S_PopulationAged14OrLess,Quadratic,32361484.466765735,32361484.466765735,TRUE
Egypt,V_CO2PerCapita,Cubic,6.344875587530139,6.344875587530139,TRUE
Egypt,V_FertilizerUseKgPerHectare,Quadratic,3562.6478728017964,3562.6478728017964,TRUE
Egypt,V_AgriculturalLandPctOfTotal,Cubic,3.504691271067622,3.504691271067622,TRUE
Egypt,V_ForestAreaPctOfTotal,Cubic,0.3304938153870884,0.3304938153870884,TRUE
Egypt,H_AirPollutionMeanExpPctOfPop,Quadratic,251.0206037913856,251.0206037913856,TRUE
Egypt,H_TotalSuicideRate,Quadratic,9.2521298878598,9.2521298878598,TRUE
El Salvador,E_GDPPerCapitaConstant,Quadratic,19513.355547641284,19513.355547641284,TRUE
El Salvador,E_PovertyGap685Headcount,Quadratic,185.04869326514498,185.04869326514498,TRUE
El Salvador,E_HealthExpenditurePerCapita,Quadratic,1514.6793657828005,1514.6793657828005,TRUE
El Salvador,E_ExportsPctOfGDP,Quadratic,159.7476308162604,159.7476308162604,TRUE
El Salvador,E_GiniIndex,Cubic,93.8266069531813,93.8266069531813,TRUE
El Salvador,E_EducationExpenditurePctOfGDP,Cubic,35.032055734034714,35.032055734034714,TRUE
El Salvador,E_LaborTaxPctOfProfits,Cubic,18.8176711994048,18.8176711994048,TRUE
El Salvador,E_ConsumerPriceInflation,Cubic,174.5854152916347,174.5854152916347,TRUE
El Salvador,E_FemaleUnemployment,Quadratic,57.591474803358246,57.591474803358246,TRUE
El Salvador,E_ImportsPctOfGDP,Cubic,352.9635148347426,352.9635148347426,TRUE
El Salvador,P_GovernmentEffectiveness,Quadratic,11.368327311025036,11.368327311025036,TRUE
El Salvador,P_ControlOfCorruption,Quadratic,6.608373813586947,6.608373813586947,TRUE
El Salvador,P_RuleOfLaw,Quadratic,10.22341919967366,10.22341919967366,TRUE
El Salvador,P_CleanElectionsIndex,Cubic,6.664359396379016,6.664359396379016,TRUE
El Salvador,S_AccessToCleanFuelsPctOfTotal,Cubic,26.09886325119818,26.09886325119818,TRUE
El Salvador,S_UrbanPopPctOfTotal,Cubic,7.928640602595946,7.928640602595946,TRUE
